datetime,symbol,open,high,low,close,volume,HighArrow,LowArrow,UTC,GMT
2024-07-19 09:15:00,FX:EURUSD,1.08865,1.08892,1.08859,1.08861,3348.0,,,2024-07-19 14:15:00,2024-07-19 16:15:00
2024-07-19 09:00:00,FX:EURUSD,1.08814,1.08877,1.08792,1.08865,3824.0,,1.08772,2024-07-19 14:00:00,2024-07-19 16:00:00
2024-07-19 08:45:00,FX:EURUSD,1.08838,1.08878,1.08813,1.08814,3692.0,,,2024-07-19 13:45:00,2024-07-19 15:45:00
2024-07-19 08:30:00,FX:EURUSD,1.0888,1.08897,1.08836,1.08838,4426.0,,,2024-07-19 13:30:00,2024-07-19 15:30:00
2024-07-19 08:15:00,FX:EURUSD,1.08866,1.08897,1.08842,1.0888,3592.0,,,2024-07-19 13:15:00,2024-07-19 15:15:00
2024-07-19 08:00:00,FX:EURUSD,1.08888,1.08896,1.08861,1.08866,2913.0,,,2024-07-19 13:00:00,2024-07-19 15:00:00
2024-07-19 07:45:00,FX:EURUSD,1.08852,1.08899,1.08843,1.08888,2698.0,,,2024-07-19 12:45:00,2024-07-19 14:45:00
2024-07-19 07:30:00,FX:EURUSD,1.08889,1.08922,1.08851,1.08852,3033.0,,,2024-07-19 12:30:00,2024-07-19 14:30:00
2024-07-19 07:15:00,FX:EURUSD,1.08886,1.08912,1.08862,1.08889,2664.0,,,2024-07-19 12:15:00,2024-07-19 14:15:00
2024-07-19 07:00:00,FX:EURUSD,1.08931,1.08941,1.0888,1.08886,3176.0,1.08961,,2024-07-19 12:00:00,2024-07-19 14:00:00
2024-07-19 06:45:00,FX:EURUSD,1.08903,1.08932,1.08879,1.08931,2245.0,,,2024-07-19 11:45:00,2024-07-19 13:45:00
2024-07-19 06:30:00,FX:EURUSD,1.08907,1.08913,1.0887,1.08903,1637.0,,,2024-07-19 11:30:00,2024-07-19 13:30:00
2024-07-19 06:15:00,FX:EURUSD,1.08891,1.08909,1.08874,1.08907,2192.0,,,2024-07-19 11:15:00,2024-07-19 13:15:00
2024-07-19 06:00:00,FX:EURUSD,1.08841,1.08891,1.08829,1.08891,2350.0,,,2024-07-19 11:00:00,2024-07-19 13:00:00
2024-07-19 05:45:00,FX:EURUSD,1.08855,1.08864,1.08831,1.08841,2226.0,,,2024-07-19 10:45:00,2024-07-19 12:45:00
2024-07-19 05:30:00,FX:EURUSD,1.08853,1.08863,1.08839,1.08855,1514.0,,,2024-07-19 10:30:00,2024-07-19 12:30:00
2024-07-19 05:15:00,FX:EURUSD,1.08797,1.0886,1.08788,1.08853,2017.0,,,2024-07-19 10:15:00,2024-07-19 12:15:00
2024-07-19 05:00:00,FX:EURUSD,1.08804,1.08804,1.08774,1.08797,2769.0,,,2024-07-19 10:00:00,2024-07-19 12:00:00
2024-07-19 04:45:00,FX:EURUSD,1.08813,1.08846,1.08796,1.08804,2575.0,,,2024-07-19 09:45:00,2024-07-19 11:45:00
2024-07-19 04:30:00,FX:EURUSD,1.08797,1.08816,1.0879,1.08813,1908.0,,,2024-07-19 09:30:00,2024-07-19 11:30:00
2024-07-19 04:15:00,FX:EURUSD,1.08793,1.08814,1.08781,1.08797,1969.0,,,2024-07-19 09:15:00,2024-07-19 11:15:00
2024-07-19 04:00:00,FX:EURUSD,1.0879,1.0881,1.08774,1.08793,2614.0,,,2024-07-19 09:00:00,2024-07-19 11:00:00
2024-07-19 03:45:00,FX:EURUSD,1.08818,1.08822,1.0876,1.0879,2891.0,,1.0874,2024-07-19 08:45:00,2024-07-19 10:45:00
2024-07-19 03:30:00,FX:EURUSD,1.08807,1.08835,1.08781,1.08818,3105.0,,,2024-07-19 08:30:00,2024-07-19 10:30:00
2024-07-19 03:15:00,FX:EURUSD,1.08821,1.08853,1.08785,1.08807,3529.0,,,2024-07-19 08:15:00,2024-07-19 10:15:00
2024-07-19 03:00:00,FX:EURUSD,1.08877,1.08877,1.08792,1.08821,3187.0,,,2024-07-19 08:00:00,2024-07-19 10:00:00
2024-07-19 02:45:00,FX:EURUSD,1.08866,1.08894,1.08847,1.08877,2747.0,,,2024-07-19 07:45:00,2024-07-19 09:45:00
2024-07-19 02:30:00,FX:EURUSD,1.08895,1.08902,1.08862,1.08866,4046.0,,,2024-07-19 07:30:00,2024-07-19 09:30:00
2024-07-19 02:15:00,FX:EURUSD,1.08823,1.089,1.08817,1.08895,3319.0,,,2024-07-19 07:15:00,2024-07-19 09:15:00
2024-07-19 02:00:00,FX:EURUSD,1.0885,1.08905,1.08821,1.08823,4318.0,1.08925,,2024-07-19 07:00:00,2024-07-19 09:00:00
2024-07-19 01:45:00,FX:EURUSD,1.08857,1.08896,1.08832,1.0885,2917.0,,,2024-07-19 06:45:00,2024-07-19 08:45:00
2024-07-19 01:30:00,FX:EURUSD,1.08864,1.08888,1.08856,1.08857,2508.0,,,2024-07-19 06:30:00,2024-07-19 08:30:00
2024-07-19 01:15:00,FX:EURUSD,1.08856,1.08893,1.08855,1.08864,1885.0,,,2024-07-19 06:15:00,2024-07-19 08:15:00
2024-07-19 01:00:00,FX:EURUSD,1.08888,1.08893,1.0884,1.08856,2584.0,,,2024-07-19 06:00:00,2024-07-19 08:00:00
2024-07-19 00:45:00,FX:EURUSD,1.08883,1.08903,1.08871,1.08888,1401.0,,,2024-07-19 05:45:00,2024-07-19 07:45:00
2024-07-19 00:30:00,FX:EURUSD,1.08882,1.08894,1.08876,1.08883,1411.0,,,2024-07-19 05:30:00,2024-07-19 07:30:00
2024-07-19 00:15:00,FX:EURUSD,1.08866,1.08885,1.08861,1.08882,1150.0,,,2024-07-19 05:15:00,2024-07-19 07:15:00
2024-07-19 00:00:00,FX:EURUSD,1.0887,1.08875,1.08845,1.08866,1605.0,,,2024-07-19 05:00:00,2024-07-19 07:00:00
2024-07-18 23:45:00,FX:EURUSD,1.08892,1.08893,1.08861,1.0887,837.0,,,2024-07-19 04:45:00,2024-07-19 06:45:00
2024-07-18 23:30:00,FX:EURUSD,1.0887,1.08896,1.08869,1.08892,1144.0,,,2024-07-19 04:30:00,2024-07-19 06:30:00
2024-07-18 23:15:00,FX:EURUSD,1.08875,1.0888,1.08865,1.0887,603.0,,,2024-07-19 04:15:00,2024-07-19 06:15:00
2024-07-18 23:00:00,FX:EURUSD,1.08883,1.08886,1.08873,1.08875,752.0,,,2024-07-19 04:00:00,2024-07-19 06:00:00
2024-07-18 22:45:00,FX:EURUSD,1.08889,1.08894,1.08877,1.08883,1218.0,,,2024-07-19 03:45:00,2024-07-19 05:45:00
2024-07-18 22:30:00,FX:EURUSD,1.0889,1.08896,1.08885,1.08889,735.0,,,2024-07-19 03:30:00,2024-07-19 05:30:00
2024-07-18 22:15:00,FX:EURUSD,1.08889,1.08897,1.08879,1.0889,646.0,,,2024-07-19 03:15:00,2024-07-19 05:15:00
2024-07-18 22:00:00,FX:EURUSD,1.08919,1.08921,1.08886,1.08889,1069.0,,,2024-07-19 03:00:00,2024-07-19 05:00:00
2024-07-18 21:45:00,FX:EURUSD,1.089,1.08922,1.08893,1.08919,929.0,,,2024-07-19 02:45:00,2024-07-19 04:45:00
2024-07-18 21:30:00,FX:EURUSD,1.08889,1.08912,1.08887,1.089,1041.0,,,2024-07-19 02:30:00,2024-07-19 04:30:00
2024-07-18 21:15:00,FX:EURUSD,1.08889,1.08897,1.08878,1.08889,1643.0,,,2024-07-19 02:15:00,2024-07-19 04:15:00
2024-07-18 21:00:00,FX:EURUSD,1.08875,1.08907,1.0887,1.08889,1812.0,,,2024-07-19 02:00:00,2024-07-19 04:00:00
2024-07-18 20:45:00,FX:EURUSD,1.0889,1.08894,1.08862,1.08875,1920.0,,,2024-07-19 01:45:00,2024-07-19 03:45:00
2024-07-18 20:30:00,FX:EURUSD,1.08901,1.08913,1.08881,1.0889,1669.0,,,2024-07-19 01:30:00,2024-07-19 03:30:00
2024-07-18 20:15:00,FX:EURUSD,1.08912,1.08923,1.089,1.08901,1668.0,,,2024-07-19 01:15:00,2024-07-19 03:15:00
2024-07-18 20:00:00,FX:EURUSD,1.08921,1.08947,1.08899,1.08912,2479.0,,,2024-07-19 01:00:00,2024-07-19 03:00:00
2024-07-18 19:45:00,FX:EURUSD,1.08946,1.0895,1.08907,1.08921,1862.0,,,2024-07-19 00:45:00,2024-07-19 02:45:00
2024-07-18 19:30:00,FX:EURUSD,1.08953,1.08971,1.08942,1.08946,1120.0,,,2024-07-19 00:30:00,2024-07-19 02:30:00
2024-07-18 19:15:00,FX:EURUSD,1.08947,1.08963,1.0893,1.08953,1602.0,,,2024-07-19 00:15:00,2024-07-19 02:15:00
2024-07-18 19:00:00,FX:EURUSD,1.09003,1.09003,1.08939,1.08947,2570.0,,,2024-07-19 00:00:00,2024-07-19 02:00:00
2024-07-18 18:45:00,FX:EURUSD,1.09007,1.09017,1.09002,1.09003,1046.0,1.09037,,2024-07-18 23:45:00,2024-07-19 01:45:00
2024-07-18 18:30:00,FX:EURUSD,1.09001,1.09013,1.08989,1.09007,610.0,,,2024-07-18 23:30:00,2024-07-19 01:30:00
2024-07-18 18:15:00,FX:EURUSD,1.08996,1.09001,1.08985,1.09001,662.0,,,2024-07-18 23:15:00,2024-07-19 01:15:00
2024-07-18 18:00:00,FX:EURUSD,1.08974,1.08999,1.08965,1.08996,871.0,,,2024-07-18 23:00:00,2024-07-19 01:00:00
2024-07-18 17:45:00,FX:EURUSD,1.08987,1.08996,1.0897,1.08974,294.0,,,2024-07-18 22:45:00,2024-07-19 00:45:00
2024-07-18 17:30:00,FX:EURUSD,1.08999,1.08999,1.08974,1.08987,345.0,,,2024-07-18 22:30:00,2024-07-19 00:30:00
2024-07-18 17:15:00,FX:EURUSD,1.08976,1.09001,1.08976,1.08999,376.0,,,2024-07-18 22:15:00,2024-07-19 00:15:00
2024-07-18 17:00:00,FX:EURUSD,1.08975,1.08981,1.08957,1.08976,328.0,,,2024-07-18 22:00:00,2024-07-19 00:00:00
2024-07-18 16:45:00,FX:EURUSD,1.0896,1.08991,1.08956,1.08975,228.0,,,2024-07-18 21:45:00,2024-07-18 23:45:00
2024-07-18 16:30:00,FX:EURUSD,1.08961,1.08973,1.08957,1.0896,83.0,,,2024-07-18 21:30:00,2024-07-18 23:30:00
2024-07-18 16:15:00,FX:EURUSD,1.08977,1.08977,1.08951,1.08961,110.0,,,2024-07-18 21:15:00,2024-07-18 23:15:00
2024-07-18 16:00:00,FX:EURUSD,1.08964,1.0898,1.0894,1.08977,177.0,,,2024-07-18 21:00:00,2024-07-18 23:00:00
2024-07-18 15:45:00,FX:EURUSD,1.08965,1.08966,1.08948,1.08964,293.0,,,2024-07-18 20:45:00,2024-07-18 22:45:00
2024-07-18 15:30:00,FX:EURUSD,1.08978,1.08979,1.08957,1.08965,463.0,,,2024-07-18 20:30:00,2024-07-18 22:30:00
2024-07-18 15:15:00,FX:EURUSD,1.08983,1.08985,1.08973,1.08978,743.0,,,2024-07-18 20:15:00,2024-07-18 22:15:00
2024-07-18 15:00:00,FX:EURUSD,1.08971,1.08988,1.08965,1.08983,840.0,,,2024-07-18 20:00:00,2024-07-18 22:00:00
2024-07-18 14:45:00,FX:EURUSD,1.08979,1.08997,1.08951,1.08971,2494.0,,,2024-07-18 19:45:00,2024-07-18 21:45:00
2024-07-18 14:30:00,FX:EURUSD,1.08954,1.08985,1.08952,1.08979,3278.0,,,2024-07-18 19:30:00,2024-07-18 21:30:00
2024-07-18 14:15:00,FX:EURUSD,1.08959,1.08965,1.08935,1.08954,2574.0,,1.08915,2024-07-18 19:15:00,2024-07-18 21:15:00
2024-07-18 14:00:00,FX:EURUSD,1.08989,1.08998,1.08949,1.08959,3201.0,,,2024-07-18 19:00:00,2024-07-18 21:00:00
2024-07-18 13:45:00,FX:EURUSD,1.08961,1.0899,1.08955,1.08989,1984.0,,,2024-07-18 18:45:00,2024-07-18 20:45:00
2024-07-18 13:30:00,FX:EURUSD,1.08994,1.0901,1.08958,1.08961,1995.0,,,2024-07-18 18:30:00,2024-07-18 20:30:00
2024-07-18 13:15:00,FX:EURUSD,1.0901,1.0902,1.0899,1.08994,2294.0,,,2024-07-18 18:15:00,2024-07-18 20:15:00
2024-07-18 13:00:00,FX:EURUSD,1.0907,1.09075,1.09003,1.0901,2258.0,,,2024-07-18 18:00:00,2024-07-18 20:00:00
2024-07-18 12:45:00,FX:EURUSD,1.09106,1.09123,1.09067,1.0907,1583.0,,,2024-07-18 17:45:00,2024-07-18 19:45:00
2024-07-18 12:30:00,FX:EURUSD,1.09116,1.09118,1.09092,1.09106,1899.0,,,2024-07-18 17:30:00,2024-07-18 19:30:00
2024-07-18 12:15:00,FX:EURUSD,1.09152,1.09154,1.09112,1.09116,2665.0,,,2024-07-18 17:15:00,2024-07-18 19:15:00
2024-07-18 12:00:00,FX:EURUSD,1.0916,1.09165,1.09121,1.09152,2689.0,,,2024-07-18 17:00:00,2024-07-18 19:00:00
2024-07-18 11:45:00,FX:EURUSD,1.09133,1.09163,1.09121,1.0916,2306.0,,,2024-07-18 16:45:00,2024-07-18 18:45:00
2024-07-18 11:30:00,FX:EURUSD,1.09156,1.09162,1.09131,1.09133,2321.0,,,2024-07-18 16:30:00,2024-07-18 18:30:00
2024-07-18 11:15:00,FX:EURUSD,1.09135,1.09157,1.09116,1.09156,2701.0,,,2024-07-18 16:15:00,2024-07-18 18:15:00
2024-07-18 11:00:00,FX:EURUSD,1.09121,1.09138,1.0911,1.09135,3221.0,,,2024-07-18 16:00:00,2024-07-18 18:00:00
2024-07-18 10:45:00,FX:EURUSD,1.09126,1.09162,1.09107,1.09121,4056.0,,,2024-07-18 15:45:00,2024-07-18 17:45:00
2024-07-18 10:30:00,FX:EURUSD,1.09064,1.09183,1.0905,1.09126,4022.0,,,2024-07-18 15:30:00,2024-07-18 17:30:00
2024-07-18 10:15:00,FX:EURUSD,1.09077,1.09098,1.09063,1.09064,2826.0,,,2024-07-18 15:15:00,2024-07-18 17:15:00
2024-07-18 10:00:00,FX:EURUSD,1.09148,1.09164,1.09077,1.09077,2822.0,,,2024-07-18 15:00:00,2024-07-18 17:00:00
2024-07-18 09:45:00,FX:EURUSD,1.09114,1.09166,1.09081,1.09148,4453.0,,,2024-07-18 14:45:00,2024-07-18 16:45:00
2024-07-18 09:30:00,FX:EURUSD,1.091,1.09129,1.09075,1.09114,4023.0,,,2024-07-18 14:30:00,2024-07-18 16:30:00
2024-07-18 09:15:00,FX:EURUSD,1.0907,1.09108,1.09048,1.091,3006.0,,1.09028,2024-07-18 14:15:00,2024-07-18 16:15:00
2024-07-18 09:00:00,FX:EURUSD,1.09113,1.09119,1.09064,1.0907,4006.0,,,2024-07-18 14:00:00,2024-07-18 16:00:00
2024-07-18 08:45:00,FX:EURUSD,1.09135,1.09159,1.09072,1.09113,4124.0,,,2024-07-18 13:45:00,2024-07-18 15:45:00
2024-07-18 08:30:00,FX:EURUSD,1.09152,1.09188,1.09125,1.09135,4418.0,,,2024-07-18 13:30:00,2024-07-18 15:30:00
2024-07-18 08:15:00,FX:EURUSD,1.09202,1.09231,1.09149,1.09152,4149.0,,,2024-07-18 13:15:00,2024-07-18 15:15:00
2024-07-18 08:00:00,FX:EURUSD,1.09284,1.0929,1.09199,1.09202,6082.0,,,2024-07-18 13:00:00,2024-07-18 15:00:00
2024-07-18 07:45:00,FX:EURUSD,1.09316,1.09319,1.09236,1.09284,5320.0,,,2024-07-18 12:45:00,2024-07-18 14:45:00
2024-07-18 07:30:00,FX:EURUSD,1.09297,1.09369,1.09297,1.09316,5635.0,1.09389,,2024-07-18 12:30:00,2024-07-18 14:30:00
2024-07-18 07:15:00,FX:EURUSD,1.09262,1.09342,1.09259,1.09297,2028.0,,,2024-07-18 12:15:00,2024-07-18 14:15:00
2024-07-18 07:00:00,FX:EURUSD,1.09276,1.09307,1.09262,1.09262,2241.0,,,2024-07-18 12:00:00,2024-07-18 14:00:00
2024-07-18 06:45:00,FX:EURUSD,1.09293,1.093,1.09262,1.09276,2010.0,,,2024-07-18 11:45:00,2024-07-18 13:45:00
2024-07-18 06:30:00,FX:EURUSD,1.09307,1.09313,1.09284,1.09293,1561.0,,,2024-07-18 11:30:00,2024-07-18 13:30:00
2024-07-18 06:15:00,FX:EURUSD,1.09324,1.0933,1.09304,1.09307,1311.0,,,2024-07-18 11:15:00,2024-07-18 13:15:00
2024-07-18 06:00:00,FX:EURUSD,1.0933,1.09331,1.09309,1.09324,1440.0,,,2024-07-18 11:00:00,2024-07-18 13:00:00
2024-07-18 05:45:00,FX:EURUSD,1.09362,1.09362,1.09328,1.0933,1773.0,,,2024-07-18 10:45:00,2024-07-18 12:45:00
2024-07-18 05:30:00,FX:EURUSD,1.09303,1.09362,1.09302,1.09362,1575.0,,,2024-07-18 10:30:00,2024-07-18 12:30:00
2024-07-18 05:15:00,FX:EURUSD,1.09296,1.0931,1.09288,1.09303,1474.0,,,2024-07-18 10:15:00,2024-07-18 12:15:00
2024-07-18 05:00:00,FX:EURUSD,1.09308,1.09309,1.09285,1.09296,1762.0,,,2024-07-18 10:00:00,2024-07-18 12:00:00
2024-07-18 04:45:00,FX:EURUSD,1.09288,1.09315,1.09282,1.09308,1710.0,,,2024-07-18 09:45:00,2024-07-18 11:45:00
2024-07-18 04:30:00,FX:EURUSD,1.09291,1.09301,1.09274,1.09288,1330.0,,,2024-07-18 09:30:00,2024-07-18 11:30:00
2024-07-18 04:15:00,FX:EURUSD,1.09293,1.09295,1.09271,1.09291,1452.0,,,2024-07-18 09:15:00,2024-07-18 11:15:00
2024-07-18 04:00:00,FX:EURUSD,1.09307,1.09317,1.0928,1.09293,2013.0,,,2024-07-18 09:00:00,2024-07-18 11:00:00
2024-07-18 03:45:00,FX:EURUSD,1.09315,1.09333,1.09301,1.09307,2235.0,,,2024-07-18 08:45:00,2024-07-18 10:45:00
2024-07-18 03:30:00,FX:EURUSD,1.09348,1.09388,1.09306,1.09315,2663.0,1.09408,,2024-07-18 08:30:00,2024-07-18 10:30:00
2024-07-18 03:15:00,FX:EURUSD,1.09321,1.09351,1.09319,1.09348,2311.0,,,2024-07-18 08:15:00,2024-07-18 10:15:00
2024-07-18 03:00:00,FX:EURUSD,1.09313,1.09326,1.09288,1.09321,2835.0,,,2024-07-18 08:00:00,2024-07-18 10:00:00
2024-07-18 02:45:00,FX:EURUSD,1.09305,1.09318,1.09287,1.09313,2804.0,,,2024-07-18 07:45:00,2024-07-18 09:45:00
2024-07-18 02:30:00,FX:EURUSD,1.09291,1.09307,1.09261,1.09305,3219.0,,1.09241,2024-07-18 07:30:00,2024-07-18 09:30:00
2024-07-18 02:15:00,FX:EURUSD,1.09338,1.09338,1.09271,1.09291,4080.0,,,2024-07-18 07:15:00,2024-07-18 09:15:00
2024-07-18 02:00:00,FX:EURUSD,1.0931,1.0935,1.09301,1.09338,3588.0,,,2024-07-18 07:00:00,2024-07-18 09:00:00
2024-07-18 01:45:00,FX:EURUSD,1.09307,1.09324,1.09293,1.0931,2076.0,,,2024-07-18 06:45:00,2024-07-18 08:45:00
2024-07-18 01:30:00,FX:EURUSD,1.09313,1.09318,1.09275,1.09307,2270.0,,,2024-07-18 06:30:00,2024-07-18 08:30:00
2024-07-18 01:15:00,FX:EURUSD,1.09348,1.09365,1.09292,1.09313,2194.0,,,2024-07-18 06:15:00,2024-07-18 08:15:00
2024-07-18 01:00:00,FX:EURUSD,1.09369,1.09372,1.09332,1.09348,2123.0,,,2024-07-18 06:00:00,2024-07-18 08:00:00
2024-07-18 00:45:00,FX:EURUSD,1.09373,1.09378,1.09348,1.09369,1696.0,,,2024-07-18 05:45:00,2024-07-18 07:45:00
2024-07-18 00:30:00,FX:EURUSD,1.0934,1.09383,1.09336,1.09373,2086.0,,,2024-07-18 05:30:00,2024-07-18 07:30:00
2024-07-18 00:15:00,FX:EURUSD,1.09337,1.09357,1.09331,1.0934,1112.0,,,2024-07-18 05:15:00,2024-07-18 07:15:00
2024-07-18 00:00:00,FX:EURUSD,1.09335,1.09343,1.09326,1.09337,1044.0,,,2024-07-18 05:00:00,2024-07-18 07:00:00
2024-07-17 23:45:00,FX:EURUSD,1.09339,1.09346,1.09331,1.09335,1155.0,,,2024-07-18 04:45:00,2024-07-18 06:45:00
2024-07-17 23:30:00,FX:EURUSD,1.09337,1.09345,1.0933,1.09339,1012.0,,,2024-07-18 04:30:00,2024-07-18 06:30:00
2024-07-17 23:15:00,FX:EURUSD,1.09328,1.09363,1.09325,1.09337,1434.0,,,2024-07-18 04:15:00,2024-07-18 06:15:00
2024-07-17 23:00:00,FX:EURUSD,1.09326,1.09336,1.09315,1.09328,1186.0,,,2024-07-18 04:00:00,2024-07-18 06:00:00
2024-07-17 22:45:00,FX:EURUSD,1.0934,1.09341,1.09321,1.09326,1497.0,,,2024-07-18 03:45:00,2024-07-18 05:45:00
2024-07-17 22:30:00,FX:EURUSD,1.09359,1.09363,1.0934,1.0934,1086.0,,,2024-07-18 03:30:00,2024-07-18 05:30:00
2024-07-17 22:15:00,FX:EURUSD,1.09359,1.09365,1.09341,1.09359,1430.0,,,2024-07-18 03:15:00,2024-07-18 05:15:00
2024-07-17 22:00:00,FX:EURUSD,1.0935,1.09361,1.09348,1.09359,1253.0,,,2024-07-18 03:00:00,2024-07-18 05:00:00
2024-07-17 21:45:00,FX:EURUSD,1.09337,1.09358,1.09334,1.0935,1154.0,,,2024-07-18 02:45:00,2024-07-18 04:45:00
2024-07-17 21:30:00,FX:EURUSD,1.09328,1.09345,1.09327,1.09337,1218.0,,,2024-07-18 02:30:00,2024-07-18 04:30:00
2024-07-17 21:15:00,FX:EURUSD,1.09341,1.09346,1.09321,1.09328,1281.0,,,2024-07-18 02:15:00,2024-07-18 04:15:00
2024-07-17 21:00:00,FX:EURUSD,1.09342,1.09358,1.09329,1.09341,1595.0,,,2024-07-18 02:00:00,2024-07-18 04:00:00
2024-07-17 20:45:00,FX:EURUSD,1.09355,1.09373,1.0934,1.09342,1906.0,,,2024-07-18 01:45:00,2024-07-18 03:45:00
2024-07-17 20:30:00,FX:EURUSD,1.09371,1.0939,1.09343,1.09355,2249.0,,,2024-07-18 01:30:00,2024-07-18 03:30:00
2024-07-17 20:15:00,FX:EURUSD,1.09362,1.09376,1.09356,1.09371,1186.0,,,2024-07-18 01:15:00,2024-07-18 03:15:00
2024-07-17 20:00:00,FX:EURUSD,1.09369,1.09371,1.09345,1.09362,1698.0,,,2024-07-18 01:00:00,2024-07-18 03:00:00
2024-07-17 19:45:00,FX:EURUSD,1.09399,1.09402,1.09365,1.09369,1171.0,,,2024-07-18 00:45:00,2024-07-18 02:45:00
2024-07-17 19:30:00,FX:EURUSD,1.09401,1.09406,1.09383,1.09399,1744.0,,,2024-07-18 00:30:00,2024-07-18 02:30:00
2024-07-17 19:15:00,FX:EURUSD,1.09394,1.09408,1.09388,1.09401,1675.0,,,2024-07-18 00:15:00,2024-07-18 02:15:00
2024-07-17 19:00:00,FX:EURUSD,1.09402,1.09408,1.09384,1.09394,1654.0,,,2024-07-18 00:00:00,2024-07-18 02:00:00
2024-07-17 18:45:00,FX:EURUSD,1.09404,1.09404,1.09385,1.09402,891.0,,,2024-07-17 23:45:00,2024-07-18 01:45:00
2024-07-17 18:30:00,FX:EURUSD,1.09404,1.0941,1.09398,1.09404,1194.0,1.0943,,2024-07-17 23:30:00,2024-07-18 01:30:00
2024-07-17 18:15:00,FX:EURUSD,1.09402,1.09409,1.09397,1.09404,938.0,,,2024-07-17 23:15:00,2024-07-18 01:15:00
2024-07-17 18:00:00,FX:EURUSD,1.09396,1.09409,1.09395,1.09402,1330.0,,,2024-07-17 23:00:00,2024-07-18 01:00:00
2024-07-17 17:45:00,FX:EURUSD,1.09395,1.09397,1.09393,1.09396,300.0,,,2024-07-17 22:45:00,2024-07-18 00:45:00
2024-07-17 17:30:00,FX:EURUSD,1.09387,1.09397,1.09387,1.09395,391.0,,,2024-07-17 22:30:00,2024-07-18 00:30:00
2024-07-17 17:15:00,FX:EURUSD,1.09391,1.09395,1.09382,1.09387,233.0,,,2024-07-17 22:15:00,2024-07-18 00:15:00
2024-07-17 17:00:00,FX:EURUSD,1.09381,1.09391,1.09381,1.09391,184.0,,,2024-07-17 22:00:00,2024-07-18 00:00:00
2024-07-17 16:45:00,FX:EURUSD,1.09379,1.09385,1.09378,1.09381,93.0,,,2024-07-17 21:45:00,2024-07-17 23:45:00
2024-07-17 16:30:00,FX:EURUSD,1.09379,1.09389,1.09378,1.09379,50.0,,,2024-07-17 21:30:00,2024-07-17 23:30:00
2024-07-17 16:15:00,FX:EURUSD,1.09381,1.09384,1.09378,1.09379,101.0,,,2024-07-17 21:15:00,2024-07-17 23:15:00
2024-07-17 16:00:00,FX:EURUSD,1.09389,1.09394,1.09363,1.09381,48.0,,,2024-07-17 21:00:00,2024-07-17 23:00:00
2024-07-17 15:45:00,FX:EURUSD,1.09396,1.094,1.09387,1.09389,390.0,,,2024-07-17 20:45:00,2024-07-17 22:45:00
2024-07-17 15:30:00,FX:EURUSD,1.09384,1.09397,1.09383,1.09396,613.0,,,2024-07-17 20:30:00,2024-07-17 22:30:00
2024-07-17 15:15:00,FX:EURUSD,1.09358,1.09387,1.09358,1.09384,677.0,,,2024-07-17 20:15:00,2024-07-17 22:15:00
2024-07-17 15:00:00,FX:EURUSD,1.09361,1.09365,1.09352,1.09358,773.0,,,2024-07-17 20:00:00,2024-07-17 22:00:00
2024-07-17 14:45:00,FX:EURUSD,1.09358,1.09376,1.09347,1.09361,1653.0,,,2024-07-17 19:45:00,2024-07-17 21:45:00
2024-07-17 14:30:00,FX:EURUSD,1.09383,1.09385,1.09357,1.09358,1458.0,,,2024-07-17 19:30:00,2024-07-17 21:30:00
2024-07-17 14:15:00,FX:EURUSD,1.09383,1.0939,1.09376,1.09383,1636.0,,,2024-07-17 19:15:00,2024-07-17 21:15:00
2024-07-17 14:00:00,FX:EURUSD,1.09368,1.09398,1.0936,1.09383,1929.0,,,2024-07-17 19:00:00,2024-07-17 21:00:00
2024-07-17 13:45:00,FX:EURUSD,1.09373,1.09377,1.09343,1.09368,2010.0,,,2024-07-17 18:45:00,2024-07-17 20:45:00
2024-07-17 13:30:00,FX:EURUSD,1.09384,1.09394,1.09362,1.09373,1639.0,,,2024-07-17 18:30:00,2024-07-17 20:30:00
2024-07-17 13:15:00,FX:EURUSD,1.09361,1.09385,1.09356,1.09384,1490.0,,,2024-07-17 18:15:00,2024-07-17 20:15:00
2024-07-17 13:00:00,FX:EURUSD,1.09313,1.09362,1.09303,1.09361,2217.0,,,2024-07-17 18:00:00,2024-07-17 20:00:00
2024-07-17 12:45:00,FX:EURUSD,1.09331,1.09338,1.09308,1.09313,2236.0,,,2024-07-17 17:45:00,2024-07-17 19:45:00
2024-07-17 12:30:00,FX:EURUSD,1.09337,1.09364,1.09318,1.09331,2102.0,,,2024-07-17 17:30:00,2024-07-17 19:30:00
2024-07-17 12:15:00,FX:EURUSD,1.09306,1.09338,1.09303,1.09337,1615.0,,,2024-07-17 17:15:00,2024-07-17 19:15:00
2024-07-17 12:00:00,FX:EURUSD,1.09297,1.09316,1.09281,1.09306,3471.0,,,2024-07-17 17:00:00,2024-07-17 19:00:00
2024-07-17 11:45:00,FX:EURUSD,1.09283,1.09308,1.09262,1.09297,2036.0,,,2024-07-17 16:45:00,2024-07-17 18:45:00
2024-07-17 11:30:00,FX:EURUSD,1.09248,1.09283,1.09245,1.09283,2663.0,,,2024-07-17 16:30:00,2024-07-17 18:30:00
2024-07-17 11:15:00,FX:EURUSD,1.09261,1.09282,1.09237,1.09248,2770.0,,1.09217,2024-07-17 16:15:00,2024-07-17 18:15:00
2024-07-17 11:00:00,FX:EURUSD,1.09324,1.09336,1.09259,1.09261,2707.0,,,2024-07-17 16:00:00,2024-07-17 18:00:00
